Filename,Status
5348024557506901_f602_chunk_4_subchunk_1.wav,valid
5348024557506845_f748_chunk_4_subchunk_1.wav,valid
5348024557506147_f694_chunk_9_subchunk_1.wav,valid
5348024557506685_f1109_chunk_0_subchunk_1.wav,valid
5348024557507080_f563_chunk_5_subchunk_1.wav,valid
5348024557506451_f2185_chunk_0_subchunk_1.wav,valid
5348024557506195_f96_chunk_0_subchunk_1.wav,valid
5348024557506201_f547_chunk_4_subchunk_1.wav,valid
5348024557506338_f1951_chunk_0_subchunk_1.wav,valid
5348024557507012_f680_chunk_4_subchunk_1.wav,valid
5348024557507336_f1376_chunk_0_subchunk_1.wav,valid
5348024557506159_f698_chunk_4_subchunk_1.wav,valid
5348024557507179_f583_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_6_subchunk_1.wav,valid
5348024557507354_f50_chunk_1_subchunk_1.wav,valid
5348024557506951_f541_chunk_0_subchunk_1.wav,valid
5348024557506619_f660_chunk_1_subchunk_1.wav,valid
5348024557507249_f259_chunk_1_subchunk_1.wav,valid
5348024557506360_f1958_chunk_0_subchunk_1.wav,valid
5348024557507203_f370_chunk_0_subchunk_1.wav,valid
5348024557506481_f311_chunk_4_subchunk_1.wav,valid
5348024557506394_f1684_chunk_0_subchunk_1.wav,valid
5348024557506158_f697_chunk_8_subchunk_1.wav,valid
5348024557506490_f106_chunk_14_subchunk_1.wav,valid
5348024557506558_f539_chunk_8_subchunk_1.wav,valid
5348024557506565_f538_chunk_5_subchunk_1.wav,valid
5348024557506210_f549_chunk_2_subchunk_1.wav,valid
5348024557506433_f126_chunk_5_subchunk_1.wav,valid
5348024557506856_f1262_chunk_0_subchunk_1.wav,valid
5348024557506294_f2226_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_7_subchunk_1.wav,valid
5348024557506900_f196_chunk_1_subchunk_1.wav,valid
5348024557506965_f641_chunk_0_subchunk_1.wav,valid
5348024557506788_f624_chunk_1_subchunk_1.wav,valid
5348024557507079_f564_chunk_0_subchunk_1.wav,valid
5348024557506919_f875_chunk_0_subchunk_1.wav,valid
5348024557507080_f563_chunk_6_subchunk_1.wav,valid
5348024557506432_f127_chunk_8_subchunk_1.wav,valid
5348024557506490_f106_chunk_1_subchunk_1.wav,valid
5348024557506158_f697_chunk_7_subchunk_1.wav,valid
5348024557507080_f563_chunk_0_subchunk_1.wav,valid
5348024557507009_f156_chunk_0_subchunk_1.wav,valid
5348024557507125_f511_chunk_0_subchunk_1.wav,valid
5348024557507015_f379_chunk_1_subchunk_1.wav,valid
